ID_CLIENT;AGE;BUDGET_MAX;MOTO_ACTUELLE;STYLE_DESIRE;DOULEUR_CLIENT;MOTS_CLES_IA
C-10672;55;9 100 €;Yamaha XSR 700;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;FIABILITE_MODERNE
C-10673;48;9 300 €;Suzuki SV 650;Replica Bol d'Or;Interdit de rouler en ville avec ma vieille moto (ZFE).;COULEUR_VINTAGE
C-10674;40;7 200 €;Kawasaki Z900;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10675;24;9 000 €;Yamaha MT-07;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10676;48;11 000 €;Honda CB500F;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;REJET_MANGA
C-10677;42;8 900 €;BMW NineT;Néo-Rétro 90s;Les motos neuves manquent d'âme.;COULEUR_VINTAGE
C-10678;44;10 200 €;Honda Hornet;Néo-Rétro 90s;Je déteste le phare avant insecte.;BUDGET_SERRE
C-10679;31;10 100 €;Kawasaki Z650;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10680;42;6 100 €;Honda CB500F;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;DESIR_90S
C-10681;28;10 900 €;Yamaha XSR 700;Cyber-Punk 90s;Les motos neuves manquent d'âme.;NOSTALGIE
C-10682;28;8 900 €;BMW NineT;Scrambler 80s;Trop de plastique, pas assez de carénage.;LOOK_CARRE
C-10683;49;7 300 €;Suzuki SV 650;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10684;24;8 900 €;Kawasaki Z900;Néo-Rétro 90s;Je déteste le phare avant insecte.;NOSTALGIE
C-10685;51;8 900 €;Honda CB500F;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;LOOK_CARRE
C-10686;43;6 100 €;BMW NineT;Cyber-Punk 90s;Trop de plastique, pas assez de carénage.;REJET_MANGA
C-10687;50;10 300 €;Yamaha XSR 700;Néo-Rétro 90s;Je déteste le phare avant insecte.;DESIR_90S
C-10688;25;6 900 €;Yamaha XSR 700;Replica Bol d'Or;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10689;55;8 200 €;Yamaha XSR 700;Café Racer Sportif;Les designs 'Manga' vieillissent mal.;COULEUR_VINTAGE
C-10690;42;8 600 €;Kawasaki Z650;Replica Bol d'Or;Les designs 'Manga' vieillissent mal.;REJET_MANGA
C-10691;39;7 400 €;Suzuki SV 650;Cyber-Punk 90s;Les motos neuves manquent d'âme.;NOSTALGIE
C-10692;51;7 600 €;Kawasaki Z650;Scrambler 80s;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10693;20;10 200 €;Yamaha XSR 700;Café Racer Sportif;Je déteste le phare avant insecte.;REJET_MANGA
C-10694;40;7 300 €;Honda Hornet;Scrambler 80s;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10695;48;6 100 €;Yamaha MT-07;Sportive Vintage;Les designs 'Manga' vieillissent mal.;COULEUR_VINTAGE
C-10696;45;10 500 €;Suzuki SV 650;Cyber-Punk 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;BUDGET_SERRE
C-10697;22;7 400 €;BMW NineT;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10698;38;6 100 €;Kawasaki Z650;Replica Bol d'Or;Les motos neuves manquent d'âme.;LOOK_CARRE
C-10699;33;10 100 €;Kawasaki Z650;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;BUDGET_SERRE
C-10700;20;8 700 €;Honda Hornet;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;BUDGET_SERRE
C-10701;43;7 600 €;Kawasaki Z650;Sportive Vintage;Trop de plastique, pas assez de carénage.;BUDGET_SERRE
C-10702;21;9 200 €;Kawasaki Z650;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10703;51;8 800 €;BMW NineT;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10704;27;10 500 €;Suzuki SV 650;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10705;27;8 700 €;Suzuki SV 650;Replica Bol d'Or;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10706;45;7 800 €;BMW NineT;Sportive Vintage;Trop de plastique, pas assez de carénage.;REJET_MANGA
C-10707;34;8 300 €;Honda CB500F;Sportive Vintage;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10708;54;10 800 €;Yamaha XSR 700;Scrambler 80s;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10709;37;7 300 €;Kawasaki Z650;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10710;20;7 300 €;Honda Hornet;Scrambler 80s;Les motos neuves manquent d'âme.;REJET_MANGA
C-10711;50;8 900 €;Yamaha MT-07;Replica Bol d'Or;Interdit de rouler en ville avec ma vieille moto (ZFE).;REJET_MANGA
C-10712;31;10 300 €;Yamaha XSR 700;Cyber-Punk 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;REJET_MANGA
C-10713;47;8 300 €;Kawasaki Z900;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;NOSTALGIE
C-10714;37;7 000 €;Kawasaki Z650;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;FIABILITE_MODERNE
C-10715;45;9 200 €;Yamaha XSR 700;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;REJET_MANGA
C-10716;48;7 000 €;Honda CB500F;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10717;48;9 600 €;Suzuki SV 650;Cyber-Punk 90s;Je veux des couleurs flashy (Violet/Rose).;DESIR_90S
C-10718;29;8 400 €;Yamaha MT-07;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;NOSTALGIE
C-10719;29;10 300 €;Suzuki SV 650;Café Racer Sportif;Les motos neuves manquent d'âme.;DESIR_90S
C-10720;39;8 200 €;Kawasaki Z900;Scrambler 80s;Je veux le look d'avant mais la fiabilité de maintenant.;NOSTALGIE
C-10721;41;7 300 €;BMW NineT;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;BUDGET_SERRE
C-10722;50;9 600 €;Honda CB500F;Sportive Vintage;Les motos neuves manquent d'âme.;DESIR_90S
C-10723;26;10 700 €;Honda CB500F;Cyber-Punk 90s;Je veux des couleurs flashy (Violet/Rose).;BUDGET_SERRE
C-10724;37;9 600 €;BMW NineT;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10725;32;8 100 €;Honda CB500F;Replica Bol d'Or;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10726;26;7 000 €;Honda CB500F;Replica Bol d'Or;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10727;43;8 600 €;Honda Hornet;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10728;30;10 000 €;Kawasaki Z650;Replica Bol d'Or;Les designs 'Manga' vieillissent mal.;REJET_MANGA
C-10729;50;6 700 €;Suzuki SV 650;Scrambler 80s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10730;27;10 500 €;Yamaha MT-07;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10731;35;8 500 €;Yamaha XSR 700;Replica Bol d'Or;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10732;49;7 000 €;Suzuki SV 650;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;DESIR_90S
C-10733;38;7 600 €;Kawasaki Z650;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10734;25;8 000 €;Honda Hornet;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;REJET_MANGA
C-10735;24;6 600 €;Kawasaki Z900;Café Racer Sportif;Trop de plastique, pas assez de carénage.;BUDGET_SERRE
C-10736;32;9 400 €;Yamaha XSR 700;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10737;26;9 100 €;Honda CB500F;Sportive Vintage;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10738;26;6 200 €;Honda CB500F;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;FIABILITE_MODERNE
C-10739;46;6 400 €;Honda CB500F;Replica Bol d'Or;Les motos neuves manquent d'âme.;FIABILITE_MODERNE
C-10740;27;10 600 €;Suzuki SV 650;Sportive Vintage;Les designs 'Manga' vieillissent mal.;FIABILITE_MODERNE
C-10741;44;7 700 €;Kawasaki Z650;Scrambler 80s;Interdit de rouler en ville avec ma vieille moto (ZFE).;COULEUR_VINTAGE
C-10742;36;10 200 €;Suzuki SV 650;Café Racer Sportif;Je déteste le phare avant insecte.;BUDGET_SERRE
C-10743;39;8 800 €;Kawasaki Z900;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;REJET_MANGA
C-10744;47;10 300 €;Yamaha XSR 700;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;NOSTALGIE
C-10745;35;8 200 €;Kawasaki Z650;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10746;34;8 400 €;Honda Hornet;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;FIABILITE_MODERNE
C-10747;51;6 900 €;Honda Hornet;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;LOOK_CARRE
C-10748;49;8 600 €;Yamaha XSR 700;Cyber-Punk 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10749;31;11 000 €;Kawasaki Z900;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;REJET_MANGA
C-10750;39;6 100 €;Suzuki SV 650;Scrambler 80s;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10751;36;10 700 €;Kawasaki Z900;Scrambler 80s;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10752;47;9 000 €;Kawasaki Z900;Café Racer Sportif;Trop de plastique, pas assez de carénage.;LOOK_CARRE
C-10753;42;7 100 €;BMW NineT;Café Racer Sportif;Je veux le look d'avant mais la fiabilité de maintenant.;BUDGET_SERRE
C-10754;43;7 900 €;Yamaha XSR 700;Scrambler 80s;Interdit de rouler en ville avec ma vieille moto (ZFE).;REJET_MANGA
C-10755;24;6 200 €;Honda Hornet;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10756;23;7 000 €;Suzuki SV 650;Sportive Vintage;Trop de plastique, pas assez de carénage.;BUDGET_SERRE
C-10757;33;6 600 €;Kawasaki Z650;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;BUDGET_SERRE
C-10758;40;7 200 €;Suzuki SV 650;Sportive Vintage;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10759;43;6 100 €;Yamaha XSR 700;Cyber-Punk 90s;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10760;34;7 400 €;Kawasaki Z650;Café Racer Sportif;Interdit de rouler en ville avec ma vieille moto (ZFE).;REJET_MANGA
C-10761;47;7 600 €;Yamaha XSR 700;Café Racer Sportif;Interdit de rouler en ville avec ma vieille moto (ZFE).;LOOK_CARRE
C-10762;40;6 500 €;Honda Hornet;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10763;48;8 300 €;BMW NineT;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10764;47;6 000 €;Honda CB500F;Café Racer Sportif;Interdit de rouler en ville avec ma vieille moto (ZFE).;LOOK_CARRE
C-10765;27;7 700 €;Kawasaki Z650;Scrambler 80s;Les motos neuves manquent d'âme.;FIABILITE_MODERNE
C-10766;21;6 300 €;BMW NineT;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;DESIR_90S
C-10767;20;10 100 €;BMW NineT;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;REJET_MANGA
C-10768;24;6 800 €;BMW NineT;Sportive Vintage;Trop de plastique, pas assez de carénage.;FIABILITE_MODERNE
C-10769;49;8 400 €;BMW NineT;Néo-Rétro 90s;Les motos neuves manquent d'âme.;BUDGET_SERRE
C-10770;22;6 000 €;Suzuki SV 650;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;FIABILITE_MODERNE
C-10771;39;7 000 €;Honda CB500F;Néo-Rétro 90s;Je déteste le phare avant insecte.;FIABILITE_MODERNE
C-10772;52;8 700 €;Yamaha MT-07;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;LOOK_CARRE
C-10773;23;6 500 €;Yamaha MT-07;Sportive Vintage;Les designs 'Manga' vieillissent mal.;NOSTALGIE
C-10774;53;6 900 €;Yamaha MT-07;Néo-Rétro 90s;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10775;30;10 700 €;Honda CB500F;Néo-Rétro 90s;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10776;42;10 600 €;Suzuki SV 650;Replica Bol d'Or;Interdit de rouler en ville avec ma vieille moto (ZFE).;COULEUR_VINTAGE
C-10777;53;9 700 €;Yamaha XSR 700;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10778;29;8 700 €;Honda Hornet;Replica Bol d'Or;Les motos neuves manquent d'âme.;DESIR_90S
C-10779;44;8 200 €;Honda CB500F;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;COULEUR_VINTAGE
C-10780;36;10 100 €;Honda Hornet;Néo-Rétro 90s;Les motos neuves manquent d'âme.;BUDGET_SERRE
C-10781;27;6 700 €;BMW NineT;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;NOSTALGIE
C-10782;54;10 900 €;Kawasaki Z650;Café Racer Sportif;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10783;36;7 600 €;Kawasaki Z650;Scrambler 80s;Les designs 'Manga' vieillissent mal.;COULEUR_VINTAGE
C-10784;39;10 700 €;Yamaha XSR 700;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;REJET_MANGA
C-10785;26;10 600 €;Yamaha MT-07;Scrambler 80s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10786;22;10 900 €;Honda Hornet;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;REJET_MANGA
C-10787;45;10 200 €;Honda CB500F;Café Racer Sportif;Je déteste le phare avant insecte.;FIABILITE_MODERNE
C-10788;23;8 300 €;Suzuki SV 650;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;FIABILITE_MODERNE
C-10789;22;6 300 €;Yamaha MT-07;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10790;27;8 200 €;Honda Hornet;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10791;37;9 200 €;BMW NineT;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10792;31;7 400 €;Kawasaki Z650;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10793;43;8 700 €;Honda CB500F;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10794;40;7 400 €;Kawasaki Z900;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10795;35;6 100 €;Kawasaki Z650;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10796;46;10 600 €;Honda Hornet;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10797;55;10 300 €;Honda Hornet;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;FIABILITE_MODERNE
C-10798;30;6 500 €;BMW NineT;Cyber-Punk 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10799;47;6 100 €;Yamaha MT-07;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;LOOK_CARRE
C-10800;54;7 900 €;Honda Hornet;Sportive Vintage;Les motos neuves manquent d'âme.;BUDGET_SERRE
C-10801;33;6 900 €;BMW NineT;Scrambler 80s;Interdit de rouler en ville avec ma vieille moto (ZFE).;NOSTALGIE
C-10802;35;8 800 €;Suzuki SV 650;Replica Bol d'Or;Je déteste le phare avant insecte.;DESIR_90S
C-10803;49;6 400 €;Kawasaki Z650;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10804;54;10 900 €;BMW NineT;Sportive Vintage;Les motos neuves manquent d'âme.;DESIR_90S
C-10805;54;8 200 €;Kawasaki Z900;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;BUDGET_SERRE
C-10806;23;10 100 €;Yamaha XSR 700;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10807;40;9 400 €;Yamaha XSR 700;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;COULEUR_VINTAGE
C-10808;33;8 800 €;BMW NineT;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;FIABILITE_MODERNE
C-10809;41;6 500 €;Kawasaki Z900;Café Racer Sportif;Je veux le look d'avant mais la fiabilité de maintenant.;REJET_MANGA
C-10810;27;8 200 €;Honda CB500F;Sportive Vintage;Je déteste le phare avant insecte.;REJET_MANGA
C-10811;55;9 300 €;BMW NineT;Sportive Vintage;Les motos neuves manquent d'âme.;DESIR_90S
C-10812;39;6 900 €;Kawasaki Z900;Scrambler 80s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10813;26;10 400 €;BMW NineT;Néo-Rétro 90s;Les motos neuves manquent d'âme.;DESIR_90S
C-10814;30;9 900 €;Kawasaki Z650;Sportive Vintage;Trop de plastique, pas assez de carénage.;FIABILITE_MODERNE
C-10815;49;10 200 €;Suzuki SV 650;Sportive Vintage;Les motos neuves manquent d'âme.;LOOK_CARRE
C-10816;48;10 900 €;Kawasaki Z650;Sportive Vintage;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10817;49;6 400 €;BMW NineT;Néo-Rétro 90s;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10818;34;10 200 €;Kawasaki Z650;Scrambler 80s;Les designs 'Manga' vieillissent mal.;FIABILITE_MODERNE
C-10819;20;8 500 €;Kawasaki Z900;Sportive Vintage;Je déteste le phare avant insecte.;LOOK_CARRE
C-10820;49;9 400 €;Kawasaki Z900;Sportive Vintage;Trop de plastique, pas assez de carénage.;NOSTALGIE
C-10821;36;6 500 €;BMW NineT;Cyber-Punk 90s;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10822;50;9 900 €;Yamaha XSR 700;Sportive Vintage;Interdit de rouler en ville avec ma vieille moto (ZFE).;BUDGET_SERRE
C-10823;54;8 000 €;Suzuki SV 650;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;BUDGET_SERRE
C-10824;31;9 000 €;Kawasaki Z900;Cyber-Punk 90s;Je veux le look d'avant mais la fiabilité de maintenant.;COULEUR_VINTAGE
C-10825;28;10 000 €;Honda CB500F;Cyber-Punk 90s;Je déteste le phare avant insecte.;DESIR_90S
C-10826;20;7 100 €;BMW NineT;Cyber-Punk 90s;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10827;29;8 000 €;Honda CB500F;Café Racer Sportif;Trop de plastique, pas assez de carénage.;DESIR_90S
C-10828;41;9 300 €;Suzuki SV 650;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;COULEUR_VINTAGE
C-10829;53;7 900 €;Honda Hornet;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;LOOK_CARRE
C-10830;42;6 500 €;Kawasaki Z900;Café Racer Sportif;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10831;48;10 200 €;Yamaha XSR 700;Néo-Rétro 90s;Les designs 'Manga' vieillissent mal.;REJET_MANGA
C-10832;53;8 800 €;Honda Hornet;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;LOOK_CARRE
C-10833;21;9 400 €;Honda Hornet;Néo-Rétro 90s;Les motos neuves manquent d'âme.;COULEUR_VINTAGE
C-10834;43;7 200 €;Honda Hornet;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10835;20;7 300 €;Yamaha XSR 700;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;DESIR_90S
C-10836;54;6 700 €;Honda Hornet;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;FIABILITE_MODERNE
C-10837;45;8 500 €;BMW NineT;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;BUDGET_SERRE
C-10838;26;6 800 €;Honda CB500F;Cyber-Punk 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;COULEUR_VINTAGE
C-10839;28;10 000 €;Yamaha XSR 700;Néo-Rétro 90s;Interdit de rouler en ville avec ma vieille moto (ZFE).;FIABILITE_MODERNE
C-10840;37;7 000 €;Yamaha XSR 700;Café Racer Sportif;Les motos neuves manquent d'âme.;DESIR_90S
C-10841;41;10 500 €;Honda Hornet;Néo-Rétro 90s;Je déteste le phare avant insecte.;NOSTALGIE
C-10842;44;7 800 €;BMW NineT;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;DESIR_90S
C-10843;46;9 000 €;Honda Hornet;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;REJET_MANGA
C-10844;33;10 600 €;Kawasaki Z650;Sportive Vintage;Trop de plastique, pas assez de carénage.;LOOK_CARRE
C-10845;23;9 300 €;Kawasaki Z900;Néo-Rétro 90s;Je veux des couleurs flashy (Violet/Rose).;LOOK_CARRE
C-10846;29;6 600 €;Kawasaki Z900;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;NOSTALGIE
C-10847;34;7 300 €;Yamaha XSR 700;Replica Bol d'Or;Je veux le look d'avant mais la fiabilité de maintenant.;BUDGET_SERRE
C-10848;43;10 900 €;Honda Hornet;Sportive Vintage;Je veux des couleurs flashy (Violet/Rose).;BUDGET_SERRE
C-10849;49;8 400 €;Yamaha MT-07;Replica Bol d'Or;Les motos neuves manquent d'âme.;COULEUR_VINTAGE
C-10850;20;6 500 €;Honda Hornet;Cyber-Punk 90s;Trop de plastique, pas assez de carénage.;LOOK_CARRE
C-10851;25;7 200 €;Kawasaki Z900;Sportive Vintage;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10852;22;7 900 €;Honda CB500F;Cyber-Punk 90s;Trop de plastique, pas assez de carénage.;REJET_MANGA
C-10853;23;9 100 €;Honda CB500F;Sportive Vintage;Je déteste le phare avant insecte.;COULEUR_VINTAGE
C-10854;39;7 000 €;Kawasaki Z650;Néo-Rétro 90s;Trop de plastique, pas assez de carénage.;COULEUR_VINTAGE
C-10855;38;6 600 €;Yamaha MT-07;Cyber-Punk 90s;Trop de plastique, pas assez de carénage.;FIABILITE_MODERNE
C-10856;27;10 000 €;Kawasaki Z900;Café Racer Sportif;Interdit de rouler en ville avec ma vieille moto (ZFE).;COULEUR_VINTAGE
C-10857;39;8 400 €;BMW NineT;Sportive Vintage;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10858;41;7 900 €;Honda Hornet;Cyber-Punk 90s;Les designs 'Manga' vieillissent mal.;DESIR_90S
C-10859;26;7 700 €;Honda CB500F;Néo-Rétro 90s;Les motos neuves manquent d'âme.;LOOK_CARRE
C-10860;35;10 000 €;Yamaha MT-07;Cyber-Punk 90s;Je déteste le phare avant insecte.;DESIR_90S
C-10861;49;7 600 €;BMW NineT;Sportive Vintage;Trop de plastique, pas assez de carénage.;FIABILITE_MODERNE
C-10862;53;6 700 €;BMW NineT;Scrambler 80s;Je veux le look d'avant mais la fiabilité de maintenant.;DESIR_90S
C-10863;20;6 100 €;BMW NineT;Scrambler 80s;Trop de plastique, pas assez de carénage.;REJET_MANGA
C-10864;25;10 000 €;Yamaha MT-07;Sportive Vintage;Je déteste le phare avant insecte.;NOSTALGIE
C-10865;51;10 100 €;Kawasaki Z900;Café Racer Sportif;Je veux des couleurs flashy (Violet/Rose).;REJET_MANGA
C-10866;46;6 300 €;Kawasaki Z900;Cyber-Punk 90s;Je déteste le phare avant insecte.;LOOK_CARRE
C-10867;26;6 600 €;Yamaha MT-07;Néo-Rétro 90s;Les motos neuves manquent d'âme.;COULEUR_VINTAGE
C-10868;31;8 800 €;Kawasaki Z900;Replica Bol d'Or;Les designs 'Manga' vieillissent mal.;DESIR_90S
